"slope","threshold","x","sigmoid"
6,0.8,0.4900,0.000000
6,0.8,0.5000,0.000000
6,0.8,0.5100,0.000000
6,0.8,0.5200,0.000000
6,0.8,0.5300,0.000000
6,0.8,0.5400,0.000000
6,0.8,0.5500,0.000000
6,0.8,0.5600,0.000000
6,0.8,0.5700,0.000000
6,0.8,0.5800,0.000001
6,0.8,0.5900,0.000001
6,0.8,0.6000,0.000003
6,0.8,0.6100,0.000005
6,0.8,0.6200,0.000010
6,0.8,0.6300,0.000019
6,0.8,0.6400,0.000036
6,0.8,0.6500,0.000068
6,0.8,0.6600,0.000128
6,0.8,0.6700,0.000244
6,0.8,0.6800,0.000462
6,0.8,0.6900,0.000875
6,0.8,0.7000,0.001659
6,0.8,0.7100,0.003141
6,0.8,0.7200,0.005941
6,0.8,0.7300,0.011206
6,0.8,0.7400,0.021041
6,0.8,0.7500,0.039166
6,0.8,0.7600,0.071758
6,0.8,0.7700,0.127862
6,0.8,0.7800,0.217550
6,0.8,0.7900,0.345247
6,0.8,0.8000,0.500000
6,0.8,0.8100,0.654753
6,0.8,0.8200,0.782450
6,0.8,0.8300,0.872138
6,0.8,0.8400,0.928242
6,0.8,0.8500,0.960834
6,0.8,0.8600,0.978959
6,0.8,0.8700,0.988794
6,0.8,0.8800,0.994059
6,0.8,0.8900,0.996859
6,0.8,0.9000,0.998341
6,0.8,0.9100,0.999125
6,0.8,0.9200,0.999538
6,0.8,0.9300,0.999756
6,0.8,0.9400,0.999872
6,0.8,0.9500,0.999932
6,0.8,0.9600,0.999964
6,0.8,0.9700,0.999981
6,0.8,0.9800,0.999990
6,0.8,0.9900,0.999995
6,0.8,1.0000,0.999997
6,0.9,0.0000,0.000000
6,0.9,0.0100,0.000000
6,0.9,0.0200,0.000000
6,0.9,0.0300,0.000000
6,0.9,0.0400,0.000000
6,0.9,0.0500,0.000000
6,0.9,0.0600,0.000000
6,0.9,0.0700,0.000000
6,0.9,0.0800,0.000000
6,0.9,0.0900,0.000000
6,0.9,0.1000,0.000000
6,0.9,0.1100,0.000000
6,0.9,0.1200,0.000000
6,0.9,0.1300,0.000000
6,0.9,0.1400,0.000000
6,0.9,0.1500,0.000000
6,0.9,0.1600,0.000000
6,0.9,0.1700,0.000000
6,0.9,0.1800,0.000000
6,0.9,0.1900,0.000000
6,0.9,0.2000,0.000000
6,0.9,0.2100,0.000000
6,0.9,0.2200,0.000000
6,0.9,0.2300,0.000000
6,0.9,0.2400,0.000000
6,0.9,0.2500,0.000000
6,0.9,0.2600,0.000000
6,0.9,0.2700,0.000000
6,0.9,0.2800,0.000000
6,0.9,0.2900,0.000000
6,0.9,0.3000,0.000000
6,0.9,0.3100,0.000000
6,0.9,0.3200,0.000000
6,0.9,0.3300,0.000000
6,0.9,0.3400,0.000000
6,0.9,0.3500,0.000000
6,0.9,0.3600,0.000000
6,0.9,0.3700,0.000000
6,0.9,0.3800,0.000000
6,0.9,0.3900,0.000000
6,0.9,0.4000,0.000000
6,0.9,0.4100,0.000000
6,0.9,0.4200,0.000000
6,0.9,0.4300,0.000000
6,0.9,0.4400,0.000000
6,0.9,0.4500,0.000000
6,0.9,0.4600,0.000000
6,0.9,0.4700,0.000000
6,0.9,0.4800,0.000000
6,0.9,0.4900,0.000000
6,0.9,0.5000,0.000000
6,0.9,0.5100,0.000000
6,0.9,0.5200,0.000000
6,0.9,0.5300,0.000000
6,0.9,0.5400,0.000000
6,0.9,0.5500,0.000000
6,0.9,0.5600,0.000000
6,0.9,0.5700,0.000000
6,0.9,0.5800,0.000000
6,0.9,0.5900,0.000000
6,0.9,0.6000,0.000000
6,0.9,0.6100,0.000000
6,0.9,0.6200,0.000000
6,0.9,0.6300,0.000000
6,0.9,0.6400,0.000000
6,0.9,0.6500,0.000000
6,0.9,0.6600,0.000000
6,0.9,0.6700,0.000000
6,0.9,0.6800,0.000001
6,0.9,0.6900,0.000001
6,0.9,0.7000,0.000003
6,0.9,0.7100,0.000005
6,0.9,0.7200,0.000010
6,0.9,0.7300,0.000019
6,0.9,0.7400,0.000036
6,0.9,0.7500,0.000068
6,0.9,0.7600,0.000128
6,0.9,0.7700,0.000244
6,0.9,0.7800,0.000462
6,0.9,0.7900,0.000875
6,0.9,0.8000,0.001659
6,0.9,0.8100,0.003141
6,0.9,0.8200,0.005941
6,0.9,0.8300,0.011206
6,0.9,0.8400,0.021041
6,0.9,0.8500,0.039166
6,0.9,0.8600,0.071758
6,0.9,0.8700,0.127862
6,0.9,0.8800,0.217550
6,0.9,0.8900,0.345247
6,0.9,0.9000,0.500000
6,0.9,0.9100,0.654753
6,0.9,0.9200,0.782450
6,0.9,0.9300,0.872138
6,0.9,0.9400,0.928242
6,0.9,0.9500,0.960834
6,0.9,0.9600,0.978959
6,0.9,0.9700,0.988794
6,0.9,0.9800,0.994059
6,0.9,0.9900,0.996859
6,0.9,1.0000,0.998341
6,1.0,0.0000,0.000000
6,1.0,0.0100,0.000000
6,1.0,0.0200,0.000000
6,1.0,0.0300,0.000000
6,1.0,0.0400,0.000000
6,1.0,0.0500,0.000000
6,1.0,0.0600,0.000000
6,1.0,0.0700,0.000000
6,1.0,0.0800,0.000000
6,1.0,0.0900,0.000000
6,1.0,0.1000,0.000000
6,1.0,0.1100,0.000000
6,1.0,0.1200,0.000000
6,1.0,0.1300,0.000000
6,1.0,0.1400,0.000000
6,1.0,0.1500,0.000000
6,1.0,0.1600,0.000000
6,1.0,0.1700,0.000000
6,1.0,0.1800,0.000000
6,1.0,0.1900,0.000000
6,1.0,0.2000,0.000000
6,1.0,0.2100,0.000000
6,1.0,0.2200,0.000000
6,1.0,0.2300,0.000000
6,1.0,0.2400,0.000000
6,1.0,0.2500,0.000000
6,1.0,0.2600,0.000000
6,1.0,0.2700,0.000000
6,1.0,0.2800,0.000000
6,1.0,0.2900,0.000000
6,1.0,0.3000,0.000000
6,1.0,0.3100,0.000000
6,1.0,0.3200,0.000000
6,1.0,0.3300,0.000000
6,1.0,0.3400,0.000000
6,1.0,0.3500,0.000000
6,1.0,0.3600,0.000000
6,1.0,0.3700,0.000000
6,1.0,0.3800,0.000000
6,1.0,0.3900,0.000000
6,1.0,0.4000,0.000000
6,1.0,0.4100,0.000000
6,1.0,0.4200,0.000000
6,1.0,0.4300,0.000000
6,1.0,0.4400,0.000000
6,1.0,0.4500,0.000000
6,1.0,0.4600,0.000000
6,1.0,0.4700,0.000000
6,1.0,0.4800,0.000000
6,1.0,0.4900,0.000000
6,1.0,0.5000,0.000000
6,1.0,0.5100,0.000000
6,1.0,0.5200,0.000000
6,1.0,0.5300,0.000000
6,1.0,0.5400,0.000000
6,1.0,0.5500,0.000000
6,1.0,0.5600,0.000000
6,1.0,0.5700,0.000000
6,1.0,0.5800,0.000000
6,1.0,0.5900,0.000000
6,1.0,0.6000,0.000000
6,1.0,0.6100,0.000000
6,1.0,0.6200,0.000000
6,1.0,0.6300,0.000000
6,1.0,0.6400,0.000000
6,1.0,0.6500,0.000000
6,1.0,0.6600,0.000000
6,1.0,0.6700,0.000000
6,1.0,0.6800,0.000000
6,1.0,0.6900,0.000000
6,1.0,0.7000,0.000000
6,1.0,0.7100,0.000000
6,1.0,0.7200,0.000000
6,1.0,0.7300,0.000000
6,1.0,0.7400,0.000000
6,1.0,0.7500,0.000000
6,1.0,0.7600,0.000000
6,1.0,0.7700,0.000000
6,1.0,0.7800,0.000001
6,1.0,0.7900,0.000001
6,1.0,0.8000,0.000003
6,1.0,0.8100,0.000005
6,1.0,0.8200,0.000010
6,1.0,0.8300,0.000019
6,1.0,0.8400,0.000036
6,1.0,0.8500,0.000068
6,1.0,0.8600,0.000128
6,1.0,0.8700,0.000244
6,1.0,0.8800,0.000462
6,1.0,0.8900,0.000875
6,1.0,0.9000,0.001659
6,1.0,0.9100,0.003141
6,1.0,0.9200,0.005941
6,1.0,0.9300,0.011206
6,1.0,0.9400,0.021041
6,1.0,0.9500,0.039166
6,1.0,0.9600,0.071758
6,1.0,0.9700,0.127862
6,1.0,0.9800,0.217550
6,1.0,0.9900,0.345247
6,1.0,1.0000,0.500000
7,0.0,0.0000,0.500000
7,0.0,0.0100,0.782450
7,0.0,0.0200,0.928242
7,0.0,0.0300,0.978959
7,0.0,0.0400,0.994059
7,0.0,0.0500,0.998341
7,0.0,0.0600,0.999538
7,0.0,0.0700,0.999872
7,0.0,0.0800,0.999964
7,0.0,0.0900,0.999990
7,0.0,0.1000,0.999997
7,0.0,0.1100,0.999999
7,0.0,0.1200,1.000000
7,0.0,0.1300,1.000000
7,0.0,0.1400,1.000000
7,0.0,0.1500,1.000000
7,0.0,0.1600,1.000000
7,0.0,0.1700,1.000000
7,0.0,0.1800,1.000000
7,0.0,0.1900,1.000000
7,0.0,0.2000,1.000000
7,0.0,0.2100,1.000000
7,0.0,0.2200,1.000000
7,0.0,0.2300,1.000000
7,0.0,0.2400,1.000000
7,0.0,0.2500,1.000000
7,0.0,0.2600,1.000000
7,0.0,0.2700,1.000000
7,0.0,0.2800,1.000000
7,0.0,0.2900,1.000000
7,0.0,0.3000,1.000000
7,0.0,0.3100,1.000000
7,0.0,0.3200,1.000000
7,0.0,0.3300,1.000000
7,0.0,0.3400,1.000000
7,0.0,0.3500,1.000000
7,0.0,0.3600,1.000000
7,0.0,0.3700,1.000000
7,0.0,0.3800,1.000000
7,0.0,0.3900,1.000000
7,0.0,0.4000,1.000000
7,0.0,0.4100,1.000000
7,0.0,0.4200,1.000000
7,0.0,0.4300,1.000000
7,0.0,0.4400,1.000000
7,0.0,0.4500,1.000000
7,0.0,0.4600,1.000000
7,0.0,0.4700,1.000000
7,0.0,0.4800,1.000000
7,0.0,0.4900,1.000000
7,0.0,0.5000,1.000000
7,0.0,0.5100,1.000000
7,0.0,0.5200,1.000000
7,0.0,0.5300,1.000000
7,0.0,0.5400,1.000000
7,0.0,0.5500,1.000000
7,0.0,0.5600,1.000000
7,0.0,0.5700,1.000000
7,0.0,0.5800,1.000000
7,0.0,0.5900,1.000000
7,0.0,0.6000,1.000000
7,0.0,0.6100,1.000000
7,0.0,0.6200,1.000000
7,0.0,0.6300,1.000000
7,0.0,0.6400,1.000000
7,0.0,0.6500,1.000000
7,0.0,0.6600,1.000000
7,0.0,0.6700,1.000000
7,0.0,0.6800,1.000000
7,0.0,0.6900,1.000000
7,0.0,0.7000,1.000000
7,0.0,0.7100,1.000000
7,0.0,0.7200,1.000000
7,0.0,0.7300,1.000000
7,0.0,0.7400,1.000000
7,0.0,0.7500,1.000000
7,0.0,0.7600,1.000000
7,0.0,0.7700,1.000000
7,0.0,0.7800,1.000000
7,0.0,0.7900,1.000000
7,0.0,0.8000,1.000000
7,0.0,0.8100,1.000000
7,0.0,0.8200,1.000000
7,0.0,0.8300,1.000000
7,0.0,0.8400,1.000000
7,0.0,0.8500,1.000000
7,0.0,0.8600,1.000000
7,0.0,0.8700,1.000000
7,0.0,0.8800,1.000000
7,0.0,0.8900,1.000000
7,0.0,0.9000,1.000000
7,0.0,0.9100,1.000000
7,0.0,0.9200,1.000000
7,0.0,0.9300,1.000000
7,0.0,0.9400,1.000000
7,0.0,0.9500,1.000000
7,0.0,0.9600,1.000000
7,0.0,0.9700,1.000000
7,0.0,0.9800,1.000000
7,0.0,0.9900,1.000000
7,0.0,1.0000,1.000000
7,0.1,0.0000,0.000003
7,0.1,0.0100,0.000010
7,0.1,0.0200,0.000036
7,0.1,0.0300,0.000128
7,0.1,0.0400,0.000462
7,0.1,0.0500,0.001659
7,0.1,0.0600,0.005941
7,0.1,0.0700,0.021041
7,0.1,0.0800,0.071758
7,0.1,0.0900,0.217550
7,0.1,0.1000,0.500000
7,0.1,0.1100,0.782450
7,0.1,0.1200,0.928242
7,0.1,0.1300,0.978959
7,0.1,0.1400,0.994059
7,0.1,0.1500,0.998341
7,0.1,0.1600,0.999538
7,0.1,0.1700,0.999872
7,0.1,0.1800,0.999964
7,0.1,0.1900,0.999990
7,0.1,0.2000,0.999997
7,0.1,0.2100,0.999999
7,0.1,0.2200,1.000000
7,0.1,0.2300,1.000000
7,0.1,0.2400,1.000000
7,0.1,0.2500,1.000000
7,0.1,0.2600,1.000000
7,0.1,0.2700,1.000000
7,0.1,0.2800,1.000000
7,0.1,0.2900,1.000000
7,0.1,0.3000,1.000000
7,0.1,0.3100,1.000000
7,0.1,0.3200,1.000000
7,0.1,0.3300,1.000000
7,0.1,0.3400,1.000000
7,0.1,0.3500,1.000000
7,0.1,0.3600,1.000000
7,0.1,0.3700,1.000000
7,0.1,0.3800,1.000000
7,0.1,0.3900,1.000000
7,0.1,0.4000,1.000000
7,0.1,0.4100,1.000000
7,0.1,0.4200,1.000000
7,0.1,0.4300,1.000000
7,0.1,0.4400,1.000000
7,0.1,0.4500,1.000000
7,0.1,0.4600,1.000000
7,0.1,0.4700,1.000000
7,0.1,0.4800,1.000000
7,0.1,0.4900,1.000000
7,0.1,0.5000,1.000000
7,0.1,0.5100,1.000000
7,0.1,0.5200,1.000000
7,0.1,0.5300,1.000000
7,0.1,0.5400,1.000000
7,0.1,0.5500,1.000000
7,0.1,0.5600,1.000000
7,0.1,0.5700,1.000000
7,0.1,0.5800,1.000000
7,0.1,0.5900,1.000000
7,0.1,0.6000,1.000000
7,0.1,0.6100,1.000000
7,0.1,0.6200,1.000000
7,0.1,0.6300,1.000000
7,0.1,0.6400,1.000000
7,0.1,0.6500,1.000000
7,0.1,0.6600,1.000000
7,0.1,0.6700,1.000000
7,0.1,0.6800,1.000000
7,0.1,0.6900,1.000000
7,0.1,0.7000,1.000000
7,0.1,0.7100,1.000000
7,0.1,0.7200,1.000000
7,0.1,0.7300,1.000000
7,0.1,0.7400,1.000000
7,0.1,0.7500,1.000000
7,0.1,0.7600,1.000000
7,0.1,0.7700,1.000000
7,0.1,0.7800,1.000000
7,0.1,0.7900,1.000000
7,0.1,0.8000,1.000000
7,0.1,0.8100,1.000000
7,0.1,0.8200,1.000000
7,0.1,0.8300,1.000000
7,0.1,0.8400,1.000000
7,0.1,0.8500,1.000000
7,0.1,0.8600,1.000000
7,0.1,0.8700,1.000000
7,0.1,0.8800,1.000000
7,0.1,0.8900,1.000000
7,0.1,0.9000,1.000000
7,0.1,0.9100,1.000000
7,0.1,0.9200,1.000000
7,0.1,0.9300,1.000000
7,0.1,0.9400,1.000000
7,0.1,0.9500,1.000000
7,0.1,0.9600,1.000000
7,0.1,0.9700,1.000000
7,0.1,0.9800,1.000000
7,0.1,0.9900,1.000000
7,0.1,1.0000,1.000000
7,0.2,0.0000,0.000000
7,0.2,0.0100,0.000000
7,0.2,0.0200,0.000000
7,0.2,0.0300,0.000000
7,0.2,0.0400,0.000000
7,0.2,0.0500,0.000000
7,0.2,0.0600,0.000000
7,0.2,0.0700,0.000000
7,0.2,0.0800,0.000000
7,0.2,0.0900,0.000001
7,0.2,0.1000,0.000003
7,0.2,0.1100,0.000010
7,0.2,0.1200,0.000036
7,0.2,0.1300,0.000128
7,0.2,0.1400,0.000462
7,0.2,0.1500,0.001659
7,0.2,0.1600,0.005941
7,0.2,0.1700,0.021041
7,0.2,0.1800,0.071758
7,0.2,0.1900,0.217550
7,0.2,0.2000,0.500000
7,0.2,0.2100,0.782450
7,0.2,0.2200,0.928242
7,0.2,0.2300,0.978959
7,0.2,0.2400,0.994059
7,0.2,0.2500,0.998341
7,0.2,0.2600,0.999538
7,0.2,0.2700,0.999872
7,0.2,0.2800,0.999964
7,0.2,0.2900,0.999990
7,0.2,0.3000,0.999997
7,0.2,0.3100,0.999999
7,0.2,0.3200,1.000000
7,0.2,0.3300,1.000000
7,0.2,0.3400,1.000000
7,0.2,0.3500,1.000000
7,0.2,0.3600,1.000000
7,0.2,0.3700,1.000000
7,0.2,0.3800,1.000000
7,0.2,0.3900,1.000000
7,0.2,0.4000,1.000000
7,0.2,0.4100,1.000000
7,0.2,0.4200,1.000000
7,0.2,0.4300,1.000000
7,0.2,0.4400,1.000000
7,0.2,0.4500,1.000000
7,0.2,0.4600,1.000000
7,0.2,0.4700,1.000000
7,0.2,0.4800,1.000000
7,0.2,0.4900,1.000000
7,0.2,0.5000,1.000000
7,0.2,0.5100,1.000000
7,0.2,0.5200,1.000000
7,0.2,0.5300,1.000000
7,0.2,0.5400,1.000000
7,0.2,0.5500,1.000000
7,0.2,0.5600,1.000000
7,0.2,0.5700,1.000000
7,0.2,0.5800,1.000000
7,0.2,0.5900,1.000000
7,0.2,0.6000,1.000000
7,0.2,0.6100,1.000000
7,0.2,0.6200,1.000000
7,0.2,0.6300,1.000000
7,0.2,0.6400,1.000000
7,0.2,0.6500,1.000000
7,0.2,0.6600,1.000000
7,0.2,0.6700,1.000000
7,0.2,0.6800,1.000000
7,0.2,0.6900,1.000000
7,0.2,0.7000,1.000000
7,0.2,0.7100,1.000000
7,0.2,0.7200,1.000000
7,0.2,0.7300,1.000000
7,0.2,0.7400,1.000000
7,0.2,0.7500,1.000000
7,0.2,0.7600,1.000000
7,0.2,0.7700,1.000000
7,0.2,0.7800,1.000000
7,0.2,0.7900,1.000000
7,0.2,0.8000,1.000000
7,0.2,0.8100,1.000000
7,0.2,0.8200,1.000000
7,0.2,0.8300,1.000000
7,0.2,0.8400,1.000000
7,0.2,0.8500,1.000000
7,0.2,0.8600,1.000000
7,0.2,0.8700,1.000000
7,0.2,0.8800,1.000000
7,0.2,0.8900,1.000000
7,0.2,0.9000,1.000000
7,0.2,0.9100,1.000000
7,0.2,0.9200,1.000000
7,0.2,0.9300,1.000000
7,0.2,0.9400,1.000000
7,0.2,0.9500,1.000000
7,0.2,0.9600,1.000000
7,0.2,0.9700,1.000000
7,0.2,0.9800,1.000000
7,0.2,0.9900,1.000000
7,0.2,1.0000,1.000000
7,0.3,0.0000,0.000000
7,0.3,0.0100,0.000000
7,0.3,0.0200,0.000000
7,0.3,0.0300,0.000000
7,0.3,0.0400,0.000000
7,0.3,0.0500,0.000000
7,0.3,0.0600,0.000000
7,0.3,0.0700,0.000000
7,0.3,0.0800,0.000000
7,0.3,0.0900,0.000000
7,0.3,0.1000,0.000000
7,0.3,0.1100,0.000000
7,0.3,0.1200,0.000000
7,0.3,0.1300,0.000000
7,0.3,0.1400,0.000000
7,0.3,0.1500,0.000000
7,0.3,0.1600,0.000000
7,0.3,0.1700,0.000000
7,0.3,0.1800,0.000000
7,0.3,0.1900,0.000001
7,0.3,0.2000,0.000003
7,0.3,0.2100,0.000010
7,0.3,0.2200,0.000036
7,0.3,0.2300,0.000128
7,0.3,0.2400,0.000462
7,0.3,0.2500,0.001659
7,0.3,0.2600,0.005941
7,0.3,0.2700,0.021041
7,0.3,0.2800,0.071758
7,0.3,0.2900,0.217550
7,0.3,0.3000,0.500000
7,0.3,0.3100,0.782450
7,0.3,0.3200,0.928242
7,0.3,0.3300,0.978959
7,0.3,0.3400,0.994059
7,0.3,0.3500,0.998341
7,0.3,0.3600,0.999538
7,0.3,0.3700,0.999872
7,0.3,0.3800,0.999964
7,0.3,0.3900,0.999990
7,0.3,0.4000,0.999997
7,0.3,0.4100,0.999999
7,0.3,0.4200,1.000000
7,0.3,0.4300,1.000000
7,0.3,0.4400,1.000000
7,0.3,0.4500,1.000000
7,0.3,0.4600,1.000000
7,0.3,0.4700,1.000000
7,0.3,0.4800,1.000000
7,0.3,0.4900,1.000000
7,0.3,0.5000,1.000000
7,0.3,0.5100,1.000000
7,0.3,0.5200,1.000000
7,0.3,0.5300,1.000000
7,0.3,0.5400,1.000000
7,0.3,0.5500,1.000000
7,0.3,0.5600,1.000000
7,0.3,0.5700,1.000000
7,0.3,0.5800,1.000000
7,0.3,0.5900,1.000000
7,0.3,0.6000,1.000000
7,0.3,0.6100,1.000000
7,0.3,0.6200,1.000000
7,0.3,0.6300,1.000000
7,0.3,0.6400,1.000000
7,0.3,0.6500,1.000000
7,0.3,0.6600,1.000000
7,0.3,0.6700,1.000000
7,0.3,0.6800,1.000000
7,0.3,0.6900,1.000000
7,0.3,0.7000,1.000000
7,0.3,0.7100,1.000000
7,0.3,0.7200,1.000000
7,0.3,0.7300,1.000000
7,0.3,0.7400,1.000000
7,0.3,0.7500,1.000000
7,0.3,0.7600,1.000000
7,0.3,0.7700,1.000000
7,0.3,0.7800,1.000000
7,0.3,0.7900,1.000000
7,0.3,0.8000,1.000000
7,0.3,0.8100,1.000000
7,0.3,0.8200,1.000000
7,0.3,0.8300,1.000000
7,0.3,0.8400,1.000000
7,0.3,0.8500,1.000000
7,0.3,0.8600,1.000000
7,0.3,0.8700,1.000000
7,0.3,0.8800,1.000000
7,0.3,0.8900,1.000000
7,0.3,0.9000,1.000000
7,0.3,0.9100,1.000000
7,0.3,0.9200,1.000000
7,0.3,0.9300,1.000000
7,0.3,0.9400,1.000000
7,0.3,0.9500,1.000000
7,0.3,0.9600,1.000000
7,0.3,0.9700,1.000000
7,0.3,0.9800,1.000000
7,0.3,0.9900,1.000000
7,0.3,1.0000,1.000000
7,0.4,0.0000,0.000000
7,0.4,0.0100,0.000000
7,0.4,0.0200,0.000000
7,0.4,0.0300,0.000000
7,0.4,0.0400,0.000000
7,0.4,0.0500,0.000000
7,0.4,0.0600,0.000000
7,0.4,0.0700,0.000000
7,0.4,0.0800,0.000000
7,0.4,0.0900,0.000000
7,0.4,0.1000,0.000000
7,0.4,0.1100,0.000000
7,0.4,0.1200,0.000000
7,0.4,0.1300,0.000000
7,0.4,0.1400,0.000000
7,0.4,0.1500,0.000000
7,0.4,0.1600,0.000000
7,0.4,0.1700,0.000000
7,0.4,0.1800,0.000000
7,0.4,0.1900,0.000000
7,0.4,0.2000,0.000000
7,0.4,0.2100,0.000000
7,0.4,0.2200,0.000000
7,0.4,0.2300,0.000000
7,0.4,0.2400,0.000000
7,0.4,0.2500,0.000000
7,0.4,0.2600,0.000000
7,0.4,0.2700,0.000000
7,0.4,0.2800,0.000000
7,0.4,0.2900,0.000001
7,0.4,0.3000,0.000003
7,0.4,0.3100,0.000010
7,0.4,0.3200,0.000036
7,0.4,0.3300,0.000128
7,0.4,0.3400,0.000462
7,0.4,0.3500,0.001659
7,0.4,0.3600,0.005941
7,0.4,0.3700,0.021041
7,0.4,0.3800,0.071758
7,0.4,0.3900,0.217550
7,0.4,0.4000,0.500000
7,0.4,0.4100,0.782450
7,0.4,0.4200,0.928242
7,0.4,0.4300,0.978959
7,0.4,0.4400,0.994059
7,0.4,0.4500,0.998341
7,0.4,0.4600,0.999538
7,0.4,0.4700,0.999872
7,0.4,0.4800,0.999964
7,0.4,0.4900,0.999990
7,0.4,0.5000,0.999997
7,0.4,0.5100,0.999999
7,0.4,0.5200,1.000000
7,0.4,0.5300,1.000000
7,0.4,0.5400,1.000000
7,0.4,0.5500,1.000000
7,0.4,0.5600,1.000000
7,0.4,0.5700,1.000000
7,0.4,0.5800,1.000000
7,0.4,0.5900,1.000000
7,0.4,0.6000,1.000000
7,0.4,0.6100,1.000000
7,0.4,0.6200,1.000000
7,0.4,0.6300,1.000000
7,0.4,0.6400,1.000000
7,0.4,0.6500,1.000000
7,0.4,0.6600,1.000000
7,0.4,0.6700,1.000000
7,0.4,0.6800,1.000000
7,0.4,0.6900,1.000000
7,0.4,0.7000,1.000000
7,0.4,0.7100,1.000000
7,0.4,0.7200,1.000000
7,0.4,0.7300,1.000000
7,0.4,0.7400,1.000000
7,0.4,0.7500,1.000000
7,0.4,0.7600,1.000000
7,0.4,0.7700,1.000000
7,0.4,0.7800,1.000000
7,0.4,0.7900,1.000000
7,0.4,0.8000,1.000000
7,0.4,0.8100,1.000000
7,0.4,0.8200,1.000000
7,0.4,0.8300,1.000000
7,0.4,0.8400,1.000000
7,0.4,0.8500,1.000000
7,0.4,0.8600,1.000000
7,0.4,0.8700,1.000000
7,0.4,0.8800,1.000000
7,0.4,0.8900,1.000000
7,0.4,0.9000,1.000000
7,0.4,0.9100,1.000000
7,0.4,0.9200,1.000000
7,0.4,0.9300,1.000000
7,0.4,0.9400,1.000000
7,0.4,0.9500,1.000000
7,0.4,0.9600,1.000000
7,0.4,0.9700,1.000000
7,0.4,0.9800,1.000000
7,0.4,0.9900,1.000000
7,0.4,1.0000,1.000000
7,0.5,0.0000,0.000000
7,0.5,0.0100,0.000000
7,0.5,0.0200,0.000000
7,0.5,0.0300,0.000000
7,0.5,0.0400,0.000000
7,0.5,0.0500,0.000000
7,0.5,0.0600,0.000000
7,0.5,0.0700,0.000000
7,0.5,0.0800,0.000000
7,0.5,0.0900,0.000000
7,0.5,0.1000,0.000000
7,0.5,0.1100,0.000000
7,0.5,0.1200,0.000000
7,0.5,0.1300,0.000000
7,0.5,0.1400,0.000000
7,0.5,0.1500,0.000000
7,0.5,0.1600,0.000000
7,0.5,0.1700,0.000000
7,0.5,0.1800,0.000000
7,0.5,0.1900,0.000000
7,0.5,0.2000,0.000000
7,0.5,0.2100,0.000000
7,0.5,0.2200,0.000000
7,0.5,0.2300,0.000000
7,0.5,0.2400,0.000000
7,0.5,0.2500,0.000000
7,0.5,0.2600,0.000000
7,0.5,0.2700,0.000000
7,0.5,0.2800,0.000000
7,0.5,0.2900,0.000000
7,0.5,0.3000,0.000000
7,0.5,0.3100,0.000000
7,0.5,0.3200,0.000000
7,0.5,0.3300,0.000000
7,0.5,0.3400,0.000000
7,0.5,0.3500,0.000000
7,0.5,0.3600,0.000000
7,0.5,0.3700,0.000000
7,0.5,0.3800,0.000000
7,0.5,0.3900,0.000001
7,0.5,0.4000,0.000003
7,0.5,0.4100,0.000010
7,0.5,0.4200,0.000036
7,0.5,0.4300,0.000128
7,0.5,0.4400,0.000462
7,0.5,0.4500,0.001659
7,0.5,0.4600,0.005941
7,0.5,0.4700,0.021041
7,0.5,0.4800,0.071758
7,0.5,0.4900,0.217550
7,0.5,0.5000,0.500000
7,0.5,0.5100,0.782450
7,0.5,0.5200,0.928242
7,0.5,0.5300,0.978959
7,0.5,0.5400,0.994059
7,0.5,0.5500,0.998341
7,0.5,0.5600,0.999538
7,0.5,0.5700,0.999872
7,0.5,0.5800,0.999964
7,0.5,0.5900,0.999990
7,0.5,0.6000,0.999997
7,0.5,0.6100,0.999999
7,0.5,0.6200,1.000000
7,0.5,0.6300,1.000000
7,0.5,0.6400,1.000000
7,0.5,0.6500,1.000000
7,0.5,0.6600,1.000000
7,0.5,0.6700,1.000000
7,0.5,0.6800,1.000000
7,0.5,0.6900,1.000000
7,0.5,0.7000,1.000000
7,0.5,0.7100,1.000000
7,0.5,0.7200,1.000000
7,0.5,0.7300,1.000000
7,0.5,0.7400,1.000000
7,0.5,0.7500,1.000000
7,0.5,0.7600,1.000000
7,0.5,0.7700,1.000000
7,0.5,0.7800,1.000000
7,0.5,0.7900,1.000000
7,0.5,0.8000,1.000000
7,0.5,0.8100,1.000000
7,0.5,0.8200,1.000000
7,0.5,0.8300,1.000000
7,0.5,0.8400,1.000000
7,0.5,0.8500,1.000000
7,0.5,0.8600,1.000000
7,0.5,0.8700,1.000000
7,0.5,0.8800,1.000000
7,0.5,0.8900,1.000000
7,0.5,0.9000,1.000000
7,0.5,0.9100,1.000000
7,0.5,0.9200,1.000000
7,0.5,0.9300,1.000000
7,0.5,0.9400,1.000000
7,0.5,0.9500,1.000000
7,0.5,0.9600,1.000000
7,0.5,0.9700,1.000000
7,0.5,0.9800,1.000000
7,0.5,0.9900,1.000000
7,0.5,1.0000,1.000000
7,0.6,0.0000,0.000000
7,0.6,0.0100,0.000000
7,0.6,0.0200,0.000000
7,0.6,0.0300,0.000000
7,0.6,0.0400,0.000000
7,0.6,0.0500,0.000000
7,0.6,0.0600,0.000000
7,0.6,0.0700,0.000000
7,0.6,0.0800,0.000000
7,0.6,0.0900,0.000000
7,0.6,0.1000,0.000000
7,0.6,0.1100,0.000000
7,0.6,0.1200,0.000000
